GEOIDFQ,GEOID,SUMLEVEL,GEOTYPE,NAME,SOURCE,STATEFP,COUNTYFP,COUSUBFP,PLACEFP,TRACTCE,CLASSFP,MUNITYPE,PLACECOMBO
1600000US3918770,3918770,160,PLACE,Corning,CENSUS,39,,,18770,,C1,Village,
1600000US3919456,3919456,160,PLACE,Crooksville,CENSUS,39,,,19456,,C1,Village,
1600000US3920114,3920114,160,PLACE,Danville,CENSUS,39,,,20114,,C1,Village,
1600000US3920198,3920198,160,PLACE,Darbydale,CENSUS,39,,,20198,,U1,CDP,
1600000US3920212,3920212,160,PLACE,Darbyville,CENSUS,39,,,20212,,C1,Village,
1600000US3921378,3921378,160,PLACE,De Graff,CENSUS,39,,,21378,,C1,Village,
1600000US3921434,3921434,160,PLACE,Delaware,CENSUS,39,,,21434,,C1,City,
1600000US3921784,3921784,160,PLACE,Derby,CENSUS,39,,,21784,,U1,CDP,
1600000US3922694,3922694,160,PLACE,Dublin,CENSUS,39,,,22694,,C1,City,
1600000US3923702,3923702,160,PLACE,East Liberty,CENSUS,39,,,23702,,U1,CDP,
1600000US3924598,3924598,160,PLACE,Edison,CENSUS,39,,,24598,,C1,Village,
1600000US3925676,3925676,160,PLACE,Etna,CENSUS,39,,,25676,,U1,CDP,
1600000US3926110,3926110,160,PLACE,Fairfield Beach,CENSUS,39,,,26110,,U1,CDP,
1600000US3928182,3928182,160,PLACE,Frankfort,CENSUS,39,,,28182,,C1,Village,
1600000US3928658,3928658,160,PLACE,Fredericktown,CENSUS,39,,,28658,,C2,Village,
1600000US3929050,3929050,160,PLACE,Fulton,CENSUS,39,,,29050,,C1,Village,
1600000US3929106,3929106,160,PLACE,Gahanna,CENSUS,39,,,29106,,C1,City,
1600000US3929148,3929148,160,PLACE,Galena,CENSUS,39,,,29148,,C1,Village,
1600000US3929162,3929162,160,PLACE,Galion,CENSUS,39,,,29162,,C6,City,
1600000US3929246,3929246,160,PLACE,Gambier,CENSUS,39,,,29246,,C1,Village,
1600000US3929288,3929288,160,PLACE,Gann (Brinkhaven),CENSUS,39,,,29288,,C1,Village,
1600000US3930436,3930436,160,PLACE,Glenford,CENSUS,39,,,30436,,C1,Village,
1600000US3930828,3930828,160,PLACE,Good Hope,CENSUS,39,,,30828,,U1,CDP,
1600000US3931304,3931304,160,PLACE,Grandview Heights,CENSUS,39,,,31304,,C2,City,
1600000US3931402,3931402,160,PLACE,Granville,CENSUS,39,,,31402,,C1,Village,
1600000US3931434,3931434,160,PLACE,Granville South,CENSUS,39,,,31434,,U2,CDP,
1600000US3931458,3931458,160,PLACE,Gratiot,CENSUS,39,,,31458,,C1,Village,
1600000US3931948,3931948,160,PLACE,Green Camp,CENSUS,39,,,31948,,C1,Village,
1600000US3932088,3932088,160,PLACE,Greenfield,CENSUS,39,,,32088,,C1,Village,
1600000US3932592,3932592,160,PLACE,Grove City,CENSUS,39,,,32592,,C1,City,
1600000US3932606,3932606,160,PLACE,Groveport,CENSUS,39,,,32606,,C1,City,
1600000US3932928,3932928,160,PLACE,Hamburg,CENSUS,39,,,32928,,U1,CDP,
1600000US3933292,3933292,160,PLACE,Hanover,CENSUS,39,,,33292,,C1,Village,
1600000US3933362,3933362,160,PLACE,Harbor Hills,CENSUS,39,,,33362,,U1,CDP,
1600000US3933740,3933740,160,PLACE,Harrisburg,CENSUS,39,,,33740,,C1,Village,
1600000US3934202,3934202,160,PLACE,Hartford (Croton),CENSUS,39,,,34202,,C1,Village,
1600000US3934594,3934594,160,PLACE,Haydenville,CENSUS,39,,,34594,,U1,CDP,
1600000US3934748,3934748,160,PLACE,Heath,CENSUS,39,,,34748,,C2,City,
1600000US3934790,3934790,160,PLACE,Hebron,CENSUS,39,,,34790,,C1,Village,
1600000US3934888,3934888,160,PLACE,Hemlock,CENSUS,39,,,34888,,C1,Village,
1600000US3935119,3935119,160,PLACE,Hidden Lakes,CENSUS,39,,,35119,,U1,CDP,
1600000US3935126,3935126,160,PLACE,Hide-A-Way Hills,CENSUS,39,,,35126,,U1,CDP,
1600000US3935476,3935476,160,PLACE,Hilliard,CENSUS,39,,,35476,,C1,City,
1600000US3936512,3936512,160,PLACE,Howard,CENSUS,39,,,36512,,U1,CDP,
1600000US3936624,3936624,160,PLACE,Huber Ridge,CENSUS,39,,,36624,,U1,CDP,
1600000US3936988,3936988,160,PLACE,Huntsville,CENSUS,39,,,36988,,C1,Village,
1600000US3937142,3937142,160,PLACE,Iberia,CENSUS,39,,,37142,,U1,CDP,
1600000US3938276,3938276,160,PLACE,Jacksontown,CENSUS,39,,,38276,,U1,CDP,
1600000US3938920,3938920,160,PLACE,Jeffersonville,CENSUS,39,,,38920,,C1,Village,
1600000US3939088,3939088,160,PLACE,Jersey,CENSUS,39,,,39088,,U1,CDP,
1600000US3939340,3939340,160,PLACE,Johnstown,CENSUS,39,,,39340,,C1,City,
1600000US3939508,3939508,160,PLACE,Junction City,CENSUS,39,,,39508,,C1,Village,
1600000US3940124,3940124,160,PLACE,Kilbourne,CENSUS,39,,,40124,,U1,CDP,
1600000US3940376,3940376,160,PLACE,Kingston,CENSUS,39,,,40376,,C1,Village,
1600000US3940572,3940572,160,PLACE,Kirkersville,CENSUS,39,,,40572,,C1,Village,
1600000US3941146,3941146,160,PLACE,Lafayette,CENSUS,39,,,41146,,U1,CDP,
1600000US3941363,3941363,160,PLACE,Lake Darby,CENSUS,39,,,41363,,U1,CDP,
1600000US3941608,3941608,160,PLACE,Lakeview,CENSUS,39,,,41608,,C1,Village,
1600000US3941720,3941720,160,PLACE,Lancaster,CENSUS,39,,,41720,,C1,City,
1600000US3941902,3941902,160,PLACE,La Rue,CENSUS,39,,,41902,,C1,Village,
1600000US3942084,3942084,160,PLACE,Laurelville,CENSUS,39,,,42084,,C1,Village,
1600000US3942966,3942966,160,PLACE,Lewistown,CENSUS,39,,,42966,,U1,CDP,
1600000US3943792,3943792,160,PLACE,Lincoln Village,CENSUS,39,,,43792,,U1,CDP,
1600000US3944086,3944086,160,PLACE,Lithopolis,CENSUS,39,,,44086,,C1,Village,
1600000US3944310,3944310,160,PLACE,Lockbourne,CENSUS,39,,,44310,,C1,Village,
1600000US3944632,3944632,160,PLACE,Logan,CENSUS,39,,,44632,,C1,City,
1600000US3944636,3944636,160,PLACE,Logan Elm Village,CENSUS,39,,,44636,,U1,CDP,
1600000US3944674,3944674,160,PLACE,London,CENSUS,39,,,44674,,C5,City,
1600000US3946830,3946830,160,PLACE,Magnetic Springs,CENSUS,39,,,46830,,C1,Village,
1600000US3947474,3947474,160,PLACE,Marble Cliff,CENSUS,39,,,47474,,C2,Village,
1600000US3947558,3947558,160,PLACE,Marengo,CENSUS,39,,,47558,,C1,Village,
1600000US3947754,3947754,160,PLACE,Marion,CENSUS,39,,,47754,,C1,City,
1600000US3947950,3947950,160,PLACE,Marne,CENSUS,39,,,47950,,U1,CDP,
1600000US3948090,3948090,160,PLACE,Martinsburg,CENSUS,39,,,48090,,C1,Village,
1600000US3948160,3948160,160,PLACE,Marysville,CENSUS,39,,,48160,,C1,City,
1600000US3948230,3948230,160,PLACE,Massieville,CENSUS,39,,,48230,,U1,CDP,
1600000US3950008,3950008,160,PLACE,Midway,CENSUS,39,,,50008,,C1,Village,
1600000US3950218,3950218,160,PLACE,Milford Center,CENSUS,39,,,50218,,C1,Village,
1600000US3950316,3950316,160,PLACE,Milledgeville,CENSUS,39,,,50316,,C1,Village,
1600000US3950400,3950400,160,PLACE,Millersport,CENSUS,39,,,50400,,C1,Village,
1600000US3950862,3950862,160,PLACE,Minerva Park,CENSUS,39,,,50862,,C1,Village,
1600000US3952276,3952276,160,PLACE,Morral,CENSUS,39,,,52276,,C1,Village,
1600000US3952738,3952738,160,PLACE,Mount Gilead,CENSUS,39,,,52738,,C1,Village,
1600000US3953046,3953046,160,PLACE,Mount Sterling,CENSUS,39,,,53046,,C1,Village,
1600000US3953102,3953102,160,PLACE,Mount Vernon,CENSUS,39,,,53102,,C2,City,
1600000US3953410,3953410,160,PLACE,Murray City,CENSUS,39,,,53410,,C1,Village,
1600000US3953606,3953606,160,PLACE,Nashport,CENSUS,39,,,53606,,U1,CDP,
1600000US3953886,3953886,160,PLACE,Nelsonville,CENSUS,39,,,53886,,C1,City,
1600000US3953970,3953970,160,PLACE,New Albany,CENSUS,39,,,53970,,C1,City,
1600000US3954040,3954040,160,PLACE,Newark,CENSUS,39,,,54040,,C2,City,
1600000US3954152,3954152,160,PLACE,New Bloomington,CENSUS,39,,,54152,,C1,Village,
1600000US3954320,3954320,160,PLACE,New California,CENSUS,39,,,54320,,U1,CDP,
1600000US3954726,3954726,160,PLACE,New Holland,CENSUS,39,,,54726,,C1,Village,
1600000US3954866,3954866,160,PLACE,New Lexington,CENSUS,39,,,54866,,C1,Village,
1600000US3955552,3955552,160,PLACE,New Straitsville,CENSUS,39,,,55552,,C1,Village,
1600000US3956770,3956770,160,PLACE,North Lewisburg,CENSUS,39,,,56770,,C1,Village,
1600000US3957862,3957862,160,PLACE,Obetz,CENSUS,39,,,57862,,C1,City,
1600000US3957918,3957918,160,PLACE,Octa,CENSUS,39,,,57918,,C1,Village,
1600000US3958800,3958800,160,PLACE,Orient,CENSUS,39,,,58800,,U1,CDP,
1600000US3958940,3958940,160,PLACE,Ostrander,CENSUS,39,,,58940,,C1,Village,
1600000US3959724,3959724,160,PLACE,Pancoastburg,CENSUS,39,,,59724,,U1,CDP,
1600000US3961112,3961112,160,PLACE,Pataskala,CENSUS,39,,,61112,,C2,City,
1600000US3962498,3962498,160,PLACE,Pickerington,CENSUS,39,,,62498,,C1,City,
1600000US3963030,3963030,160,PLACE,Plain City,CENSUS,39,,,63030,,C1,Village,
1600000US3963716,3963716,160,PLACE,Pleasantville,CENSUS,39,,,63716,,C1,Village,
1600000US3963758,3963758,160,PLACE,Plumwood,CENSUS,39,,,63758,,U1,CDP,
1600000US3964486,3964486,160,PLACE,Powell,CENSUS,39,,,64486,,C1,City,
1600000US3964780,3964780,160,PLACE,Prospect,CENSUS,39,,,64780,,C1,Village,
1600000US3965200,3965200,160,PLACE,Quincy,CENSUS,39,,,65200,,C1,Village,
1600000US3965298,3965298,160,PLACE,Radnor,CENSUS,39,,,65298,,U1,CDP,
1600000US3965676,3965676,160,PLACE,Raymond,CENSUS,39,,,65676,,U1,CDP,
1600000US3966222,3966222,160,PLACE,Rendville,CENSUS,39,,,66222,,C9,Village,
1600000US3966390,3966390,160,PLACE,Reynoldsburg,CENSUS,39,,,66390,,C1,City,
1600000US3966880,3966880,160,PLACE,Richmond Dale,CENSUS,39,,,66880,,U1,CDP,
1600000US3966936,3966936,160,PLACE,Richwood,CENSUS,39,,,66936,,C1,Village,
1600000US3967118,3967118,160,PLACE,Ridgeway,CENSUS,39,,,67118,,C1,Village,
1600000US3967440,3967440,160,PLACE,Riverlea,CENSUS,39,,,67440,,C1,Village,
1600000US3967804,3967804,160,PLACE,Rockbridge,CENSUS,39,,,67804,,U1,CDP,
1600000US3968448,3968448,160,PLACE,Rose Farm,CENSUS,39,,,68448,,U1,CDP,
1600000US3968560,3968560,160,PLACE,Roseville,CENSUS,39,,,68560,,C1,Village,
1600000US3969176,3969176,160,PLACE,Rushsylvania,CENSUS,39,,,69176,,C1,Village,
1600000US3969204,3969204,160,PLACE,Rushville,CENSUS,39,,,69204,,C1,Village,
1600000US3969302,3969302,160,PLACE,Russells Point,CENSUS,39,,,69302,,C1,Village,
1600000US3969652,3969652,160,PLACE,St. Louisville,CENSUS,39,,,69652,,C1,Village,
1600000US3971962,3971962,160,PLACE,Shawnee,CENSUS,39,,,71962,,C1,Village,
1600000US3971976,3971976,160,PLACE,Shawnee Hills,CENSUS,39,,,71976,,C2,Village,
1600000US3972977,3972977,160,PLACE,Somerset,CENSUS,39,,,72977,,C1,Village,
1600000US3973068,3973068,160,PLACE,South Bloomfield,CENSUS,39,,,73068,,C1,Village,
1600000US3973530,3973530,160,PLACE,South Mount Vernon,CENSUS,39,,,73530,,U1,CDP,
1600000US3973698,3973698,160,PLACE,South Salem,CENSUS,39,,,73698,,C1,Village,
1600000US3973768,3973768,160,PLACE,South Solon,CENSUS,39,,,73768,,C1,Village,
1600000US3973950,3973950,160,PLACE,Sparta,CENSUS,39,,,73950,,C1,Village,
1600000US3974916,3974916,160,PLACE,Stoutsville,CENSUS,39,,,74916,,C1,Village,
1600000US3975252,3975252,160,PLACE,Sugar Grove,CENSUS,39,,,75252,,C1,Village,
1600000US3975602,3975602,160,PLACE,Sunbury,CENSUS,39,,,75602,,C1,City,
1600000US3976148,3976148,160,PLACE,Tarlton,CENSUS,39,,,76148,,C1,Village,
1600000US3976666,3976666,160,PLACE,Thornport,CENSUS,39,,,76666,,U1,CDP,
1600000US3976680,3976680,160,PLACE,Thornville,CENSUS,39,,,76680,,C1,Village,
1600000US3976764,3976764,160,PLACE,Thurston,CENSUS,39,,,76764,,C1,Village,
1600000US3978834,3978834,160,PLACE,Unionville Center,CENSUS,39,,,78834,,C1,Village,
1600000US3979002,3979002,160,PLACE,Upper Arlington,CENSUS,39,,,79002,,C2,City,
1600000US3979100,3979100,160,PLACE,Urbancrest,CENSUS,39,,,79100,,C1,Village,
1600000US3979114,3979114,160,PLACE,Utica,CENSUS,39,,,79114,,C1,Village,
1600000US3979226,3979226,160,PLACE,Valley Hi,CENSUS,39,,,79226,,C1,Village,
1600000US3979282,3979282,160,PLACE,Valleyview,CENSUS,39,,,79282,,C1,Village,
1600000US3980500,3980500,160,PLACE,Waldo,CENSUS,39,,,80500,,C1,Village,
1600000US3981718,3981718,160,PLACE,Washington Court House,CENSUS,39,,,81718,,C2,City,
1600000US3983342,3983342,160,PLACE,Westerville,CENSUS,39,,,83342,,C6,City,
1600000US3983580,3983580,160,PLACE,West Jefferson,CENSUS,39,,,83580,,C1,Village,
1600000US3983734,3983734,160,PLACE,West Liberty,CENSUS,39,,,83734,,C1,Village,
1600000US3983776,3983776,160,PLACE,West Logan,CENSUS,39,,,83776,,U1,CDP,
1600000US3983818,3983818,160,PLACE,West Mansfield,CENSUS,39,,,83818,,C1,Village,
1600000US3984182,3984182,160,PLACE,West Rushville,CENSUS,39,,,84182,,C1,Village,
1600000US3984742,3984742,160,PLACE,Whitehall,CENSUS,39,,,84742,,C2,City,
1600000US3985414,3985414,160,PLACE,Williamsport,CENSUS,39,,,85414,,C1,Village,
1600000US3986604,3986604,160,PLACE,Worthington,CENSUS,39,,,86604,,C1,City,
1600000US3988070,3988070,160,PLACE,Zanesfield,CENSUS,39,,,88070,,C1,Village,
3100000US11740,11740,310,CBSA,Ashland,CENSUS,,,,,,,,
3100000US11900,11900,310,CBSA,Athens,CENSUS,,,,,,,,
3100000US13340,13340,310,CBSA,Bellefontaine,CENSUS,,,,,,,,
3100000US15340,15340,310,CBSA,Bucyrus,CENSUS,,,,,,,,
3100000US17060,17060,310,CBSA,Chillicothe,CENSUS,,,,,,,,
3100000US18140,18140,310,CBSA,Columbus,CENSUS,,,,,,,,
3100000US18740,18740,310,CBSA,Coshocton,CENSUS,,,,,,,,
3100000US19430,19430,310,CBSA,Dayton-Kettering-Beavercreek,CENSUS,,,,,,,,
3100000US31900,31900,310,CBSA,Mansfield,CENSUS,,,,,,,,
3100000US32020,32020,310,CBSA,Marion,CENSUS,,,,,,,,
3100000US34540,34540,310,CBSA,Mount Vernon,CENSUS,,,,,,,,
3100000US43380,43380,310,CBSA,Sidney,CENSUS,,,,,,,,
3100000US44220,44220,310,CBSA,Springfield,CENSUS,,,,,,,,
3100000US46500,46500,310,CBSA,Urbana,CENSUS,,,,,,,,
3100000US47540,47540,310,CBSA,Wapakoneta,CENSUS,,,,,,,,
3100000US47920,47920,310,CBSA,Washington Court House,CENSUS,,,,,,,,
3100000US48940,48940,310,CBSA,Wilmington,CENSUS,,,,,,,,
3100000US49780,49780,310,CBSA,Zanesville,CENSUS,,,,,,,,
9700000US3904352,3904352,970,UNSD,Athens City School District,CENSUS,39,,,,,,,
9700000US3904358,3904358,970,UNSD,Bellefontaine City School District,CENSUS,39,,,,,,,
9700000US3904362,3904362,970,UNSD,Bexley City School District,CENSUS,39,,,,,,,
9700000US3904374,3904374,970,UNSD,Chillicothe City School District,CENSUS,39,,,,,,,
9700000US3904376,3904376,970,UNSD,Circleville City School District,CENSUS,39,,,,,,,
9700000US3904380,3904380,970,UNSD,Columbus City School District,CENSUS,39,,,,,,,
9700000US3904387,3904387,970,UNSD,Delaware City School District,CENSUS,39,,,,,,,
9700000US3904402,3904402,970,UNSD,Galion City School District,CENSUS,39,,,,,,,
9700000US3904407,3904407,970,UNSD,Grandview Heights City School District,CENSUS,39,,,,,,,
9700000US3904411,3904411,970,UNSD,Heath City School District,CENSUS,39,,,,,,,
9700000US3904415,3904415,970,UNSD,Jackson City School District,CENSUS,39,,,,,,,
9700000US3904420,3904420,970,UNSD,Lancaster City School District,CENSUS,39,,,,,,,
9700000US3904424,3904424,970,UNSD,Logan-Hocking Local School District,CENSUS,39,,,,,,,
9700000US3904425,3904425,970,UNSD,London City School District,CENSUS,39,,,,,,,
9700000US3904433,3904433,970,UNSD,Marion City School District,CENSUS,39,,,,,,,
9700000US3904444,3904444,970,UNSD,Nelsonville-York City School District,CENSUS,39,,,,,,,
9700000US3904445,3904445,970,UNSD,Newark City School District,CENSUS,39,,,,,,,
9700000US3904447,3904447,970,UNSD,New Lexington City School District,CENSUS,39,,,,,,,
9700000US3904480,3904480,970,UNSD,South-Western City School District,CENSUS,39,,,,,,,
9700000US3904493,3904493,970,UNSD,Upper Arlington City School District,CENSUS,39,,,,,,,
9700000US3904498,3904498,970,UNSD,Wapakoneta City School District,CENSUS,39,,,,,,,
9700000US3904504,3904504,970,UNSD,Westerville City School District,CENSUS,39,,,,,,,
9700000US3904507,3904507,970,UNSD,Whitehall City School District,CENSUS,39,,,,,,,
9700000US3904513,3904513,970,UNSD,Worthington City School District,CENSUS,39,,,,,,,
9700000US3904535,3904535,970,UNSD,Crooksville Exempted Village School District,CENSUS,39,,,,,,,
9700000US3904539,3904539,970,UNSD,Granville Exempted Village School District,CENSUS,39,,,,,,,
9700000US3904540,3904540,970,UNSD,Greenfield Exempted Village School District,CENSUS,39,,,,,,,
9700000US3904546,3904546,970,UNSD,Loudonville-Perrysville Exempted Village School District,CENSUS,39,,,,,,,
9700000US3904547,3904547,970,UNSD,Marysville Exempted Village School District,CENSUS,39,,,,,,,
9700000US3904548,3904548,970,UNSD,Mechanicsburg Exempted Village School District,CENSUS,39,,,,,,,
9700000US3904553,3904553,970,UNSD,Mount Gilead Exempted Village School District,CENSUS,39,,,,,,,
9700000US3904590,3904590,970,UNSD,Alexander Local School District,CENSUS,39,,,,,,,
9700000US3904592,3904592,970,UNSD,Trimble Local School District,CENSUS,39,,,,,,,
9700000US3904597,3904597,970,UNSD,Waynesfield-Goshen Local School District,CENSUS,39,,,,,,,
9700000US3904619,3904619,970,UNSD,Graham Local School District,CENSUS,39,,,,,,,
9700000US3904620,3904620,970,UNSD,Triad Local School District,CENSUS,39,,,,,,,
9700000US3904621,3904621,970,UNSD,West Liberty-Salem Local School District,CENSUS,39,,,,,,,
9700000US3904625,3904625,970,UNSD,Northeastern Local School District,CENSUS,39,,,,,,,
9700000US3904627,3904627,970,UNSD,Southeastern Local School District,CENSUS,39,,,,,,,
9700000US3904640,3904640,970,UNSD,East Clinton Local School District,CENSUS,39,,,,,,,
9700000US3904648,3904648,970,UNSD,River View Local School District,CENSUS,39,,,,,,,
9700000US3904651,3904651,970,UNSD,Colonel Crawford Local School District,CENSUS,39,,,,,,,
9700000US3904652,3904652,970,UNSD,Wynford Local School District,CENSUS,39,,,,,,,
9700000US3904674,3904674,970,UNSD,Big Walnut Local School District,CENSUS,39,,,,,,,
9700000US3904675,3904675,970,UNSD,Buckeye Valley Local School District,CENSUS,39,,,,,,,
9700000US3904676,3904676,970,UNSD,Olentangy Local School District,CENSUS,39,,,,,,,
9700000US3904684,3904684,970,UNSD,Amanda-Clearcreek Local School District,CENSUS,39,,,,,,,
9700000US3904685,3904685,970,UNSD,Berne Union Local School District,CENSUS,39,,,,,,,
9700000US3904686,3904686,970,UNSD,Bloom-Carroll Local School District,CENSUS,39,,,,,,,
9700000US3904687,3904687,970,UNSD,Fairfield Union Local School District,CENSUS,39,,,,,,,
9700000US3904688,3904688,970,UNSD,Liberty Union-Thurston Local School District,CENSUS,39,,,,,,,
9700000US3904689,3904689,970,UNSD,Pickerington Local School District,CENSUS,39,,,,,,,
9700000US3904690,3904690,970,UNSD,Walnut Township Local School District,CENSUS,39,,,,,,,
9700000US3904694,3904694,970,UNSD,Canal Winchester Local School District,CENSUS,39,,,,,,,
9700000US3904695,3904695,970,UNSD,Hamilton Local School District,CENSUS,39,,,,,,,
9700000US3904696,3904696,970,UNSD,Gahanna-Jefferson City School District,CENSUS,39,,,,,,,
9700000US3904697,3904697,970,UNSD,Groveport Madison Local School District,CENSUS,39,,,,,,,
9700000US3904699,3904699,970,UNSD,New Albany-Plain Local School District,CENSUS,39,,,,,,,
9700000US3904700,3904700,970,UNSD,Reynoldsburg City School District,CENSUS,39,,,,,,,
9700000US3904701,3904701,970,UNSD,Hilliard City School District,CENSUS,39,,,,,,,
9700000US3904702,3904702,970,UNSD,Dublin City School District,CENSUS,39,,,,,,,
9700000US3904726,3904726,970,UNSD,Greeneview Local School District,CENSUS,39,,,,,,,
9700000US3904750,3904750,970,UNSD,Ridgemont Local School District,CENSUS,39,,,,,,,
9700000US3904752,3904752,970,UNSD,Upper Scioto Valley Local School District,CENSUS,39,,,,,,,
9700000US3904762,3904762,970,UNSD,Fairfield Local School District,CENSUS,39,,,,,,,
9700000US3904769,3904769,970,UNSD,West Holmes Local School District,CENSUS,39,,,,,,,
9700000US3904782,3904782,970,UNSD,Centerburg Local School District,CENSUS,39,,,,,,,
9700000US3904783,3904783,970,UNSD,Danville Local School District,CENSUS,39,,,,,,,
9700000US3904785,3904785,970,UNSD,Fredericktown Local School District,CENSUS,39,,,,,,,
9700000US3904798,3904798,970,UNSD,Johnstown-Monroe Local School District,CENSUS,39,,,,,,,
9700000US3904799,3904799,970,UNSD,Lakewood Local School District,CENSUS,39,,,,,,,
9700000US3904800,3904800,970,UNSD,Licking Heights Local School District,CENSUS,39,,,,,,,
9700000US3904801,3904801,970,UNSD,Licking Valley Local School District,CENSUS,39,,,,,,,
9700000US3904802,3904802,970,UNSD,North Fork Local School District,CENSUS,39,,,,,,,
9700000US3904803,3904803,970,UNSD,Northridge Local School District,CENSUS,39,,,,,,,
9700000US3904804,3904804,970,UNSD,Southwest Licking Local School District,CENSUS,39,,,,,,,
9700000US3904807,3904807,970,UNSD,Benjamin Logan Local School District,CENSUS,39,,,,,,,
9700000US3904808,3904808,970,UNSD,Indian Lake Local School District,CENSUS,39,,,,,,,
9700000US3904809,3904809,970,UNSD,Riverside Local School District,CENSUS,39,,,,,,,
9700000US3904825,3904825,970,UNSD,Jefferson Local School District,CENSUS,39,,,,,,,
9700000US3904826,3904826,970,UNSD,Jonathan Alder Local School District,CENSUS,39,,,,,,,
9700000US3904827,3904827,970,UNSD,Madison-Plains Local School District,CENSUS,39,,,,,,,
9700000US3904841,3904841,970,UNSD,Elgin Local School District,CENSUS,39,,,,,,,
9700000US3904842,3904842,970,UNSD,Pleasant Local School District,CENSUS,39,,,,,,,
9700000US3904843,3904843,970,UNSD,Ridgedale Local School District,CENSUS,39,,,,,,,
9700000US3904844,3904844,970,UNSD,River Valley Local School District,CENSUS,39,,,,,,,
9700000US3904877,3904877,970,UNSD,Morgan Local School District,CENSUS,39,,,,,,,
9700000US3904879,3904879,970,UNSD,Cardington-Lincoln Local School District,CENSUS,39,,,,,,,
9700000US3904880,3904880,970,UNSD,Highland Local School District,CENSUS,39,,,,,,,
9700000US3904881,3904881,970,UNSD,Northmor Local School District,CENSUS,39,,,,,,,
9700000US3904884,3904884,970,UNSD,Franklin Local School District,CENSUS,39,,,,,,,
9700000US3904885,3904885,970,UNSD,Maysville Local School District,CENSUS,39,,,,,,,
9700000US3904887,3904887,970,UNSD,Tri-Valley Local School District,CENSUS,39,,,,,,,
9700000US3904888,3904888,970,UNSD,West Muskingum Local School District,CENSUS,39,,,,,,,
9700000US3904905,3904905,970,UNSD,Northern Local School District,CENSUS,39,,,,,,,
9700000US3904906,3904906,970,UNSD,Southern Local School District,CENSUS,39,,,,,,,
9700000US3904908,3904908,970,UNSD,Logan Elm Local School District,CENSUS,39,,,,,,,
9700000US3904909,3904909,970,UNSD,Teays Valley Local School District,CENSUS,39,,,,,,,
9700000US3904910,3904910,970,UNSD,Westfall Local School District,CENSUS,39,,,,,,,
9700000US3904914,3904914,970,UNSD,Waverly City School District,CENSUS,39,,,,,,,
9700000US3904915,3904915,970,UNSD,Western Local School District,CENSUS,39,,,,,,,
9700000US3904941,3904941,970,UNSD,Clear Fork Valley Local School District,CENSUS,39,,,,,,,
9700000US3904943,3904943,970,UNSD,Lexington Local School District,CENSUS,39,,,,,,,
9700000US3904949,3904949,970,UNSD,Adena Local School District,CENSUS,39,,,,,,,
9700000US3904950,3904950,970,UNSD,Huntington Local School District,CENSUS,39,,,,,,,
9700000US3904951,3904951,970,UNSD,Paint Valley Local School District,CENSUS,39,,,,,,,
9700000US3904952,3904952,970,UNSD,Southeastern Local School District,CENSUS,39,,,,,,,
9700000US3904953,3904953,970,UNSD,Union-Scioto Local School District,CENSUS,39,,,,,,,
